,Region/s,Bound/s,Year/s,Access Url/s,Variations
1364,USGS_LPC_TX_RedRiver_BrazosBasin_B5,"[[-11008880, 3612375, -86955, -10834524, 3786731, 87401]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_RedRiver_BrazosBasin_B5_2017_LAS_2019/ept.json'],1
1365,USGS_LPC_TX_RedRiver_Lavaca_Wharton,"[[-10823397, 3338627, -35929, -10667759, 3494265, 119709]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_RedRiver_Lavaca_Wharton_2018_LAS_2019/ept.json'],1
1366,USGS_LPC_TX_RioGrand_FTWhit,"[[-11875394, 3644192, -59578, -11753120, 3766466, 62696]]",['2014-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_RioGrand_FTWhit_2014_LAS_2016/ept.json'],1
1367,USGS_LPC_TX_South_B1,"[[-11021191, 3009490, -95356, -10829861, 3200820, 95974]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B1_2018_LAS_2019/ept.json'],1
1368,USGS_LPC_TX_South_B2,"[[-11000992, 3063081, -84022, -10832112, 3231961, 84858]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B2_2018_LAS_2019/ept.json'],1
1369,USGS_LPC_TX_South_B3,"[[-11147989, 3172666, -73141, -11001191, 3319464, 73657]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B3_2018_LAS_2019/ept.json'],1
1370,USGS_LPC_TX_South_B4,"[[-11007686, 3153157, -67080, -10871534, 3289309, 69072]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B4_2018_LAS_2019/ept.json'],1
1371,USGS_LPC_TX_South_B5,"[[-10874909, 3168014, -70128, -10732845, 3310078, 71936]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B5_2018_LAS_2019/ept.json'],1
1372,USGS_LPC_TX_South_B6,"[[-10889048, 3273786, -83790, -10720898, 3441936, 84360]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B6_2018_LAS_2019/ept.json'],1
1373,USGS_LPC_TX_South_B7,"[[-11040091, 2977603, -65309, -10908741, 3108953, 66041]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B7_2018_LAS_2019/ept.json'],1
1374,USGS_LPC_TX_South_B8,"[[-10914716, 2977675, -52947, -10808150, 3084241, 53619]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_South_B8_2018_LAS_2019/ept.json'],1
1375,USGS_LPC_TX_UpClCrkBrazos,"[[-11223038, 3761871, -83871, -11055770, 3929139, 83397]]",['2015-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_UpClCrkBrazos_2015_LAS_2016/ept.json'],1
1376,USGS_LPC_TX_West_Central_B10,"[[-11258061, 3623676, -111285, -11033535, 3848202, 113241]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B10_2018_LAS_2019/ept.json'],1
1377,USGS_LPC_TX_West_Central_B11,"[[-11260596, 3760676, -64668, -11129058, 3892214, 66870]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B11_2018_LAS_2019/ept.json'],1
1378,USGS_LPC_TX_West_Central_B12,"[[-11263062, 3877902, -69674, -11121438, 4019526, 71950]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B12_2018_LAS_2019/ept.json'],1
1379,USGS_LPC_TX_West_Central_B13,"[[-11169224, 3951120, -73985, -11019420, 4100924, 75819]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B13_2018_LAS_2019/ept.json'],1
1380,USGS_LPC_TX_West_Central_B14,"[[-11019433, 3855970, -118541, -10781203, 4094200, 119689]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B14_2018_LAS_2019/ept.json'],1
1381,USGS_LPC_TX_West_Central_B15a,"[[-10782077, 3917059, -49159, -10682559, 4016577, 50359]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B15a_2018_LAS_2019/ept.json'],1
1382,USGS_LPC_TX_West_Central_B15b,"[[-10698297, 3912365, -52930, -10591095, 4019567, 54272]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B15b_2018_LAS_2019/ept.json'],1
1383,USGS_LPC_TX_West_Central_B1,"[[-11622567, 3772894, -115013, -11388821, 4006640, 118733]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B1_2018_LAS_2019/ept.json'],1
1384,USGS_LPC_TX_West_Central_B2,"[[-11449226, 3912054, -46751, -11352558, 4008722, 49917]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B2_2018_LAS_2019/ept.json'],1
1385,USGS_LPC_TX_West_Central_B3,"[[-11450925, 3823410, -47869, -11352591, 3921744, 50465]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B3_2018_LAS_2019/ept.json'],1
1386,USGS_LPC_TX_West_Central_B4,"[[-11498294, 3639777, -94505, -11306406, 3831665, 97383]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B4_2018/ept.json'],1
1387,USGS_LPC_TX_West_Central_B5,"[[-11358458, 3912001, -47166, -11261144, 4009315, 50148]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B5_2018/ept.json'],1
1388,USGS_LPC_TX_West_Central_B6,"[[-11358434, 3823049, -48422, -11259436, 3922047, 50576]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B6_2018_LAS_2019/ept.json'],1
1389,USGS_LPC_TX_West_Central_B7,"[[-11357101, 3731506, -49428, -11256965, 3831642, 50708]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B7_2018_LAS_2019/ept.json'],1
1390,USGS_LPC_TX_West_Central_B8,"[[-11358358, 3631196, -49893, -11255542, 3734012, 52923]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B8_2018_LAS_2019/ept.json'],1
1391,USGS_LPC_TX_West_Central_B9,"[[-11256992, 3558853, -110811, -11033522, 3782323, 112659]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_B9_2018_LAS_2019/ept.json'],1
1392,USGS_LPC_TX_West_Central_UTM14_TL,"[[-11073950, 3844295, -194618, -10683638, 4234607, 195694]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_UTM14_TL_2018_LAS_2019/ept.json'],1
1393,USGS_LPC_TX_West_Central_UTM15_TL,"[[-10685496, 3974071, -41384, -10602474, 4057093, 41638]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_TX_West_Central_UTM15_TL_2018_LAS_2019/ept.json'],1
1394,USGS_LPC_UT_BearLake_Cache,"[[-12636379, 5015972, -135892, -12360507, 5291844, 139980]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_BearLake_Cache_2016_LAS_2018/ept.json'],1
1395,USGS_LPC_UT_BoxElder,"[[-13248390, 4449237, 737, -11905422, 5792205, 1343705]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_BoxElder_2018_LAS_2019/ept.json'],1
1396,USGS_LPC_UT_BoxElder_TL,"[[-12498120, 5145325, -3285, -12488664, 5154781, 6171]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_BoxElder_TL_2018_LAS_2019/ept.json'],1
1397,USGS_LPC_UT_Central_QL1_B1,"[[-12500259, 4730000, -118213, -12260085, 4970174, 121961]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Central_QL1_B1_2018_LAS_2019/ept.json'],1
1398,USGS_LPC_UT_Central_QL1_B2,"[[-12494589, 4832828, -47763, -12396223, 4931194, 50603]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Central_QL1_B2_2018_LAS_2019/ept.json'],1
1399,USGS_LPC_UT_Central_Ql2_TL,"[[-12557227, 4780103, -94646, -12364239, 4973091, 98342]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Central_Ql2_TL_2018_LAS_2019/ept.json'],1
1400,USGS_LPC_UT_FEMAHQ_B2,"[[-12392940, 4825042, -126009, -12137752, 5080230, 129179]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_FEMAHQ_B2_2018_LAS_2019/ept.json'],1
1401,USGS_LPC_UT_FEMAHQ_B2_QL1,"[[-12433826, 4911399, -25664, -12376922, 4968303, 31240]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_FEMAHQ_B2_QL1_2018_LAS_2019/ept.json'],1
1402,USGS_LPC_UT_FemaHQ_B1_TL,"[[-12390576, 4816243, -89045, -12208708, 4998111, 92823]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_FemaHQ_B1_TL_2018_LAS_2019/ept.json'],1
1403,USGS_LPC_UT_FemaHQ_B2_TL,"[[-12385570, 4793449, -109421, -12162788, 5016231, 113361]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_FemaHQ_B2_TL_2018_LAS_2019/ept.json'],1
1404,USGS_LPC_UT_MillsiteReservoir,"[[-12381799, 4730115, -2192, -12373067, 4738847, 6540]]",['2017-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_MillsiteReservoir_2017_LAS_2018/ept.json'],1
1405,USGS_LPC_UT_MonroeMoutain,"[[-12484110, 4613386, -32989, -12412806, 4684690, 38315]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_MonroeMoutain_2016_LAS_2018/ept.json'],1
1406,USGS_LPC_UT_NorthEscalanteDesert,"[[-12587847, 4630759, -15435, -12552697, 4665909, 19715]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_NorthEscalanteDesert_2016_LAS_2018/ept.json'],1
1407,USGS_LPC_UT_Northern_QL1,"[[-12496231, 4984787, -88360, -12315987, 5165031, 91884]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Northern_QL1_2018_LAS_2019/ept.json'],1
1408,USGS_LPC_UT_Northern_QL2,"[[-12405628, 4932112, -130772, -12139056, 5198684, 135800]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Northern_QL2_2018_LAS_2019/ept.json'],1
1409,USGS_LPC_UT_Sanpete,"[[-12462063, 4750237, -38702, -12373259, 4839041, 50102]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Sanpete_2018_LAS_2019/ept.json'],1
1410,USGS_LPC_UT_Southern_B1,"[[-12613429, 4601523, -106116, -12396583, 4818369, 110730]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Southern_B1_2018_LAS_2019/ept.json'],1
1411,USGS_LPC_UT_Southern_B1_TL,"[[-12516717, 4640041, -32158, -12448521, 4708237, 36038]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Southern_B1_TL_2018_LAS_2019/ept.json'],1
1412,USGS_LPC_UT_Southern_B2,"[[-12551025, 4317950, -204569, -12136957, 4732018, 209499]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Southern_B2_2018_LAS_2019/ept.json'],1
1413,USGS_LPC_UT_Southern_QL1,"[[-12614019, 4332290, -214559, -12181821, 4764488, 217639]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Southern_QL1_2018_LAS_2019/ept.json'],1
1414,USGS_LPC_UT_WasatchFault_L3,"[[-12485970, 4867641, -31175, -12419416, 4934195, 35379]]",['2013-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_WasatchFault_L3_2013_LAS_2016/ept.json'],1
1415,USGS_LPC_UT_Wasatch_L4,"[[-12495506, 4933775, -32485, -12426378, 5002903, 36643]]",['2013-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Wasatch_L4_2013_LAS_2016/ept.json'],1
1416,USGS_LPC_UT_Wasatch_L5,"[[-12474031, 4854996, -39674, -12390257, 4938770, 44100]]",['2014-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Wasatch_L5_2014_LAS_2016/ept.json'],1
1417,USGS_LPC_UT_Washakie_Whites_Valley,"[[-12509746, 5135508, -10421, -12485612, 5159642, 13713]]",['2017-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_Washakie_Whites_Valley_2017_LAS_2017/ept.json'],1
1418,USGS_LPC_UT_WashingtonCo,"[[-12681745, 4424131, -55459, -12566395, 4539481, 59891]]",['2016-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_UT_WashingtonCo_2016_LAS_2017/ept.json'],1
1419,USGS_LPC_VA_Central_Seismic,"[[-8719328, 4561687, -25059, -8667992, 4613023, 26277]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Central_Seismic_2013_LAS_2015/ept.json'],1
1420,USGS_LPC_VA_ChesapeakeBayNorth,"[[-8782304, 4592932, -30897, -8720332, 4654904, 31075]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_ChesapeakeBayNorth_2015_LAS_2017/ept.json'],1
1421,USGS_LPC_VA_Eastern_ShoreBAA,"[[-8488959, 4449972, -69278, -8352863, 4586068, 66818]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Eastern_ShoreBAA_2015_LAS_2017/ept.json'],1
1422,USGS_LPC_VA_FEMA_R3_Northeast,"[[-8882366, 4635831, -87336, -8705462, 4812735, 89568]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_FEMA_R3_Northeast_2016_LAS_2018/ept.json'],1
1423,USGS_LPC_VA_FEMA_R3_Southwest_A,"[[-9314914, 4346928, -101081, -9113234, 4548608, 100599]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_FEMA_R3_Southwest_A_2016_LAS_2018/ept.json'],1
1424,USGS_LPC_VA_FEMA_R3_Southwest_B,"[[-9116048, 4351153, -94359, -8925554, 4541647, 96135]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_FEMA_R3_Southwest_B_2016_LAS_2018/ept.json'],1
1425,USGS_LPC_VA_Fairfax_County,"[[-8641363, 4661162, -35161, -8569869, 4732656, 36333]]",['2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Fairfax_County_2018/ept.json'],1
1426,USGS_LPC_VA_Norfolk,"[[-8554669, 4372500, -60539, -8434745, 4492424, 59385]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Norfolk_2013_LAS_2015/ept.json'],1
1427,USGS_LPC_VA_Sandy,"[[-8781739, 4398213, -118304, -8544717, 4635235, 118718]]",['2014-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Sandy_2014_LAS_2015/ept.json'],1
1428,USGS_LPC_VA_Shen_Multi_Haz,"[[-8802346, 4654001, -47466, -8706110, 4750237, 48770]]",['2014-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Shen_Multi_Haz_2014_LAS_2015/ept.json'],1
1429,USGS_LPC_VA_Shenandoah,"[[-8761119, 4598931, -60478, -8638715, 4721335, 61926]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VA_Shenandoah_2013_LAS_2015/ept.json'],1
1430,USGS_LPC_VT_Connecticut_River,"[[-8181760, 5328320, -146844, -7885644, 5624436, 149272]]",['2016-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_Connecticut_River_2016_LAS_2018/ept.json'],1
1431,USGS_LPC_VT_E_Vermont_L2,"[[-8163651, 5418638, -84493, -7993235, 5589054, 85923]]",['2014-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_E_Vermont_L2_2014_LAS_2017/ept.json'],1
1432,USGS_LPC_VT_EasternVermont_L1,"[[-8161639, 5475689, -80089, -7999917, 5637411, 81633]]",['2014-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_EasternVermont_L1_2014_LAS_2017/ept.json'],1
1433,USGS_LPC_VT_RutlandCo_Lot6,"[[-8207378, 5469314, -76975, -8052416, 5624276, 77987], [-8207378, 5469314, -76970, -8052416, 5624276, 77992]]","['2013-2015', '2013-2016']","['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_RutlandCo_Lot6_2013_LAS_2015/ept.json', 'https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_RutlandCo_Lot6_2013_LAS_2016/ept.json']",2
1434,USGS_LPC_VT_Rutland_Lot7,"[[-8144264, 5465254, -32578, -8077606, 5531912, 34080]]",['2014-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_Rutland_Lot7_2014_LAS_2016/ept.json'],1
1435,USGS_LPC_VT_Rutland_Lot8,"[[-8200428, 5354728, -61217, -8076476, 5478680, 62735]]",['2013-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_Rutland_Lot8_2013_LAS_2016/ept.json'],1
1436,USGS_LPC_VT_Western,"[[-8292653, 5270356, -177492, -7938309, 5624700, 176852]]",['2017-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_Western_2017_LAS_2018/ept.json'],1
1437,USGS_LPC_VT_Windham_CO,"[[-8135060, 5268577, -39730, -8054516, 5349121, 40814]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_VT_Windham_CO_2015_LAS_2017/ept.json'],1
1438,USGS_LPC_WA_3_County_QL2,"[[-13251802, 5738597, -89495, -13070880, 5919519, 91427]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WA_3_County_QL2_2017_LAS_2019/ept.json'],1
1439,USGS_LPC_WA_ElwhaRiver,"[[-13775702, 6094392, -18894, -13736658, 6133436, 20150]]",['2014-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WA_ElwhaRiver_2014_LAS_2017/ept.json'],1
1440,USGS_LPC_WA_Elwha_TB,"[[-13757919, 6114420, -10419, -13736677, 6135662, 10823]]",['2015-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WA_Elwha_TB_2015_LAS_2016/ept.json'],1
1441,USGS_LPC_WA_GlacierPeak,"[[-13549998, 6092343, -45502, -13461358, 6180983, 43138]]",['2014-2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WA_GlacierPeak_2014_LAS_2016/ept.json'],1
1442,USGS_LPC_WA_MtBaker,"[[-13584382, 6209769, -23059, -13533794, 6260357, 27529]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WA_MtBaker_2015_LAS_2017/ept.json'],1
1443,USGS_LPC_WA_Olympic_Peninsula,"[[-13871032, 6017865, -41039, -13787320, 6101577, 42673]]",['2013-2015'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WA_Olympic_Peninsula_2013_LAS_2015/ept.json'],1
1444,USGS_LPC_WI_Bayfield,"[[-10202437, 5804871, -75131, -10051403, 5955905, 75903]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Bayfield_2016/ept.json'],1
1445,USGS_LPC_WI_Buffalo,"[[-10264506, 5469156, -44271, -10175188, 5558474, 45047]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Buffalo_2016/ept.json'],1
1446,USGS_LPC_WI_DodgeCo,"[[-9908632, 5341230, -33404, -9840538, 5409324, 34690]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_DodgeCo_2017_LAS_2019/ept.json'],1
1447,USGS_LPC_WI_FEMAHQ,"[[-9975051, 5392912, -155466, -9662027, 5705936, 157558]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_FEMAHQ_2018_LAS_2019/ept.json'],1
1448,USGS_LPC_WI_FEMAHQ_TL,"[[-9841547, 5524694, -15474, -9809159, 5557082, 16914]]",['2018-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_FEMAHQ_TL_2018_LAS_2019/ept.json'],1
1449,USGS_LPC_WI_Forest,"[[-9912910, 5762820, -20219, -9871066, 5804664, 21625]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Forest_2016_LAS_2019/ept.json'],1
1450,USGS_LPC_WI_Forest_TL,"[[-9921718, 5680998, -44422, -9831498, 5771218, 45798]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Forest_TL_2016_LAS_2019/ept.json'],1
1451,USGS_LPC_WI_Kenosha,"[[-9829818, 5221176, -27676, -9773926, 5277068, 28216]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Kenosha_2017_LAS_2019/ept.json'],1
1452,USGS_LPC_WI_LaCrosse,"[[-10177567, 5422397, -28403, -10119905, 5480059, 29259]]",['2017-2018'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_LaCrosse_2017_LAS_2018/ept.json'],1
1453,USGS_LPC_WI_Langlade,"[[-9955005, 5616969, -43351, -9867023, 5704951, 44631]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Langlade_2017_LAS_2019/ept.json'],1
1454,USGS_LPC_WI_Langlade_TL,"[[-9906626, 5613556, -19059, -9867358, 5652824, 20209]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Langlade_TL_2017_LAS_2019/ept.json'],1
1455,USGS_LPC_WI_LincolnCo,"[[-10025458, 5638747, -35503, -9953070, 5711135, 36885]]",['2015-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_LincolnCo_2015_LAS_2019/ept.json'],1
1456,USGS_LPC_WI_ManitowocCo,"[[-9805162, 5448451, -33711, -9737092, 5516521, 34359]]",['2015-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_ManitowocCo_2015_LAS_2019/ept.json'],1
1457,USGS_LPC_WI_OneidaCo,"[[-10024892, 5673362, -56158, -9911196, 5787058, 57538]]",['2013-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_OneidaCo_2013_LAS_2019/ept.json'],1
1458,USGS_LPC_WI_OneidaCo_TL,"[[-10018333, 5749879, -13464, -9989895, 5778317, 14974]]",['2013-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_OneidaCo_TL_2013_LAS_2019/ept.json'],1
1459,USGS_LPC_WI_Portage,"[[-10001767, 5502839, -34419, -9932057, 5572549, 35291]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Portage_2016/ept.json'],1
1460,USGS_LPC_WI_Racine,"[[-9830845, 5239920, -30816, -9768627, 5302138, 31402]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Racine_2017_LAS_2019/ept.json'],1
1461,USGS_LPC_WI_SEWRPC,"[[-9907390, 5234764, -79804, -9746860, 5395294, 80726]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_SEWRPC_2017_LAS_2019/ept.json'],1
1462,USGS_LPC_WI_Sawyer,"[[-10191664, 5715186, -48536, -10093894, 5812956, 49234]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Sawyer_2017_LAS_2019/ept.json'],1
1463,USGS_LPC_WI_Sawyer_TL,"[[-10182393, 5738691, -22005, -10137147, 5783937, 23241]]",['2017-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Sawyer_TL_2017_LAS_2019/ept.json'],1
1464,USGS_LPC_WI_Shawano,"[[-9934703, 5535141, -55822, -9822209, 5647635, 56672]]",['2015-2017'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Shawano_2015_LAS_2017/ept.json'],1
1465,USGS_LPC_WI_Taylor,"[[-10122067, 5604756, -48892, -10023229, 5703594, 49946]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Taylor_2016/ept.json'],1
1466,USGS_LPC_WI_VilasCo,"[[-10025078, 5729368, -62193, -9898762, 5855684, 64123]]",['2013-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_VilasCo_2013_LAS_2019/ept.json'],1
1467,USGS_LPC_WI_VilasCo_TL,"[[-10021497, 5761846, -14675, -9990621, 5792722, 16201]]",['2013-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_VilasCo_TL_2013_LAS_2019/ept.json'],1
1468,USGS_LPC_WI_Washburn,"[[-10260372, 5722334, -41283, -10176882, 5805824, 42207]]",['2016'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Washburn_2016/ept.json'],1
1469,USGS_LPC_WI_Washburn_TL,"[[-10242198, 5761606, -459, -10240216, 5763588, 1523]]",['2016-2019'],['https://usgs-lidar-public.s3.us-west-2.amazonaws.com/USGS_LPC_WI_Washburn_TL_2016_LAS_2019/ept.json'],1
